"","mutant_p_val","mutant_avg_log2FC","mutant_pct.1","mutant_pct.2","mutant_p_val_adj","WT_p_val","WT_avg_log2FC","WT_pct.1","WT_pct.2","WT_p_val_adj","max_pval","minimump_p_val","gene_ID"
"Chir01Ox-b41040.2",5.49127785286976e-21,0.524311486222157,0.164,0.035,1.08579036984794e-16,1.11208565568221e-45,0.511201926016673,0.193,0.046,2.19892696698044e-41,5.49127785286976e-21,2.22417131136442e-45,"Chir01Ox-b41040.2"
"Chir01Ox-b21180.2",3.24765689885505e-35,0.328089850179079,0.311,0.075,6.42159198610609e-31,3.44687013855671e-41,0.255430741271931,0.29,0.098,6.81549632496818e-37,3.24765689885505e-35,6.89374027711341e-41,"Chir01Ox-b21180.2"
"Chir02Ox-b01960.2",6.81418098565308e-39,1.14962348332879,0.366,0.094,1.34736800629318e-34,2.27914858475756e-25,0.558247714649449,0.233,0.088,4.50656049664113e-21,2.27914858475756e-25,1.36283619713062e-38,"Chir02Ox-b01960.2"
"Chir06Ox-b11720.2",1.18032921858212e-32,0.40206945603151,0.191,0.033,2.33386496390243e-28,8.63060867004221e-39,0.270997443438836,0.171,0.042,1.70653025232745e-34,1.18032921858212e-32,1.72612173400846e-38,"Chir06Ox-b11720.2"
"Chir07Ox-b27520.2",5.62188354186756e-14,0.42578617205546,0.12,0.028,1.11161503273347e-09,6.63634887503808e-37,0.451405589066316,0.183,0.049,1.31220526306128e-32,5.62188354186756e-14,1.32726977500762e-36,"Chir07Ox-b27520.2"
"Chir06Ox-b06600.2",1.41510263153746e-32,0.351188770138687,0.213,0.04,2.79808243333903e-28,3.7935293885538e-29,0.258002358793314,0.171,0.05,7.50094565998743e-25,3.7935293885538e-29,2.83020526307493e-32,"Chir06Ox-b06600.2"
"Chir05Ox-b09870.2",1.16019575180042e-22,1.02150479433541,0.284,0.086,2.29405506003497e-18,1.07081345795088e-31,1.40797421625969,0.262,0.1,2.11731945040628e-27,1.16019575180042e-22,2.14162691590178e-31,"Chir05Ox-b09870.2"
"Chir05Ox-b01000.2",2.78225773252594e-13,0.287068068020808,0.164,0.049,5.50135821452355e-09,2.09971885176482e-29,0.27369889209059,0.158,0.044,4.15177408559458e-25,2.78225773252594e-13,4.19943770352963e-29,"Chir05Ox-b01000.2"
"Chir02Ox-b12560.2",1.74164555577252e-16,0.440837404400537,0.251,0.087,3.44375575742901e-12,2.29960515121339e-28,0.288580689253282,0.238,0.089,4.54700926549424e-24,1.74164555577252e-16,4.59921030242678e-28,"Chir02Ox-b12560.2"
"Chir08Ox-b07590.2",8.57134107714518e-10,0.275630218793304,0.115,0.033,1.69481127118392e-05,1.72916423411095e-27,0.314688814863461,0.158,0.046,3.41907644010759e-23,8.57134107714518e-10,3.45832846822191e-27,"Chir08Ox-b07590.2"
"Chir08Ox-b28560.2",3.42758556546516e-06,0.306570337467064,0.158,0.072,0.0677736493859426,1.16549162915267e-23,0.775653735091562,0.198,0.071,2.30452659832358e-19,3.42758556546516e-06,2.33098325830536e-23,"Chir08Ox-b28560.2"
"Chir02Ox-b19350.2",9.1196026885251e-22,0.313262102784036,0.219,0.057,1.80321903960207e-17,1.14161716701095e-22,0.255220506632176,0.168,0.058,2.25731962433075e-18,9.1196026885251e-22,2.2832343340219e-22,"Chir02Ox-b19350.2"
"Chir04Ox-b20970.2",1.83848178361547e-08,0.312679668266061,0.175,0.07,0.000363523003074286,1.02042680997527e-20,0.261916665400855,0.141,0.045,2.0176899313641e-16,1.83848178361547e-08,2.04085361995054e-20,"Chir04Ox-b20970.2"
"Chir07Ox-b02150.2",2.08593839135205e-11,0.620673699148689,0.213,0.081,4.1245259812204e-07,6.93389414252441e-20,0.62196077270144,0.215,0.091,1.37103888880135e-15,2.08593839135205e-11,1.38677882850489e-19,"Chir07Ox-b02150.2"
"Chir02Ox-b11840.2",3.51151866402547e-10,0.279170211672824,0.197,0.078,6.94332585437757e-06,1.33091416559134e-19,0.296281470435939,0.198,0.083,2.63161657962376e-15,3.51151866402547e-10,2.66182833118269e-19,"Chir02Ox-b11840.2"
"Chir04Ox-b02160.2",7.40539586306171e-16,0.616510973461654,0.268,0.097,1.46426892400319e-11,4.47927953875013e-06,0.335844439414476,0.119,0.065,0.0885687943197063,4.47927953875013e-06,1.48107917261234e-15,"Chir04Ox-b02160.2"
"Chir03Ox-b31220.2",0.00257450270370098,0.370800377456173,0.137,0.079,1,2.59921621235385e-14,0.482734626982941,0.173,0.075,5.13943021668727e-10,0.00257450270370098,5.19843242470762e-14,"Chir03Ox-b31220.2"
"Chir08Ox-b27550.2",7.04252588989754e-11,0.458494464452721,0.191,0.07,1.39251864420944e-06,3.73797679552923e-06,0.361348637195529,0.124,0.069,0.0739110151779994,3.73797679552923e-06,1.40850517792991e-10,"Chir08Ox-b27550.2"
"Chir01Ox-b14720.2",9.56900637204568e-07,0.697525239529135,0.186,0.09,0.0189207962994459,6.29878633069239e-09,0.385937316668455,0.151,0.077,0.000124545902116781,9.56900637204568e-07,1.25975726217101e-08,"Chir01Ox-b14720.2"
"Chir06Ox-b11590.2",0,1.56141507568134,0.814,0.078,0,0,1.67905840151948,0.869,0.104,0,0,0,"Chir06Ox-b11590.2"
"Chir05Ox-b12990.2",6.7870922772498e-164,1.87437417695206,0.803,0.147,1.3420117559806e-159,0,1.88869342584867,0.851,0.169,0,6.7870922772498e-164,0,"Chir05Ox-b12990.2"
"Chir05Ox-b20300.2",1.25817113719693e-134,3.69826490890695,0.934,0.319,2.48778178957949e-130,1.45786114468685e-306,3.74345618190838,0.965,0.341,2.8826288413893e-302,1.25817113719693e-134,2.91572228937347e-306,"Chir05Ox-b20300.2"
"Chir04Ox-b25400.2",6.06265460733693e-178,1.81316731616687,0.781,0.125,1.19876869550873e-173,6.09396235032588e-297,2.15872766289817,0.832,0.19,1.20495917552994e-292,6.06265460733693e-178,1.21879247006508e-296,"Chir04Ox-b25400.2"
"Chir03Ox-b12420.2",6.96359215799502e-73,1.50610600968879,0.809,0.337,1.37691107740036e-68,2.18331636774978e-269,1.76202701372452,0.906,0.285,4.31707145395165e-265,6.96359215799502e-73,4.36663273549913e-269,"Chir03Ox-b12420.2"
"Chir01Ox-b28840.2",9.58830821104173e-100,1.00792718815109,0.585,0.11,1.89589618256928e-95,7.17945432834966e-227,0.947432707872276,0.606,0.113,1.41959350434458e-222,9.58830821104173e-100,1.43589086566989e-226,"Chir01Ox-b28840.2"
"Chir06Ox-b36610.2",2.6956645071974e-110,2.28755136910856,0.907,0.299,5.33013743008142e-106,1.01929775111992e-224,2.65507198892166,0.955,0.417,2.01545744328942e-220,2.6956645071974e-110,2.03859550223972e-224,"Chir06Ox-b36610.2"
"Chir06Ox-b13240.2",5.8949384691868e-75,1.31435125729577,0.76,0.26,1.16560618351231e-70,1.24792096331018e-160,1.45141876254126,0.824,0.337,2.46751412075323e-156,5.8949384691868e-75,2.49584192662037e-160,"Chir06Ox-b13240.2"
"Chir04Ox-b13260.2",1.15357917996808e-78,1.38960410608871,0.852,0.328,2.28097211255089e-74,4.07247009939306e-160,1.47669964143642,0.869,0.386,8.0524951275299e-156,1.15357917996808e-78,8.14494019878614e-160,"Chir04Ox-b13260.2"
"Chir07Ox-b26300.2",2.61319486740621e-59,1.5601799158084,0.852,0.52,5.16707021132229e-55,8.09471152586605e-159,1.62195612584591,0.933,0.55,1.60056731000949e-154,2.61319486740621e-59,1.61894230517321e-158,"Chir07Ox-b26300.2"
"Chir07Ox-b27160.2",6.96508851161708e-87,2.20482592793611,0.787,0.277,1.37720695140204e-82,4.87452782309742e-158,1.91786379862294,0.827,0.34,9.63840386461052e-154,6.96508851161708e-87,9.74905564619483e-158,"Chir07Ox-b27160.2"
"Chir04Ox-b19160.2",2.03050657708621e-57,2.70619127368954,0.847,0.537,4.01492065487255e-53,3.74595389259419e-150,2.83136719414472,0.891,0.57,7.40687463182649e-146,2.03050657708621e-57,7.49190778518838e-150,"Chir04Ox-b19160.2"
"Chir07Ox-b30310.2",5.25169724120482e-69,0.880056693002274,0.634,0.194,1.03841809550343e-64,3.07899035258779e-149,0.972428441910894,0.696,0.24,6.08808762417183e-145,5.25169724120482e-69,6.15798070517565e-149,"Chir07Ox-b30310.2"
"Chir01Ox-b36300.2",1.5051728225929e-50,0.409626178425779,0.393,0.089,2.97617822211294e-46,5.27935519488196e-133,0.535427456145795,0.468,0.108,1.04388690268401e-128,1.5051728225929e-50,1.05587103897642e-132,"Chir01Ox-b36300.2"
"Chir02Ox-b22110.2",4.13365656301494e-71,0.939594446650492,0.678,0.21,8.17347912204944e-67,1.28414294284172e-129,0.897056284897847,0.644,0.221,2.53913584088093e-125,4.13365656301494e-71,2.56828588568339e-129,"Chir02Ox-b22110.2"
"Chir05Ox-b10710.2",6.02528631257121e-61,1.4245431653846,0.852,0.375,1.1913798625847e-56,4.432393375354e-129,1.58577071070831,0.856,0.402,8.76417142108747e-125,6.02528631257121e-61,8.86478675070823e-129,"Chir05Ox-b10710.2"
"Chir06Ox-b12910.2",1.54928781503928e-33,0.712758793542914,0.585,0.262,3.06340679667717e-29,2.64876337995344e-127,0.83585183180813,0.646,0.222,5.23739983118195e-123,1.54928781503928e-33,5.29752675990681e-127,"Chir06Ox-b12910.2"
"Chir01Ox-b27110.2",6.06730127248737e-74,1.11783538711497,0.617,0.167,1.19968748060893e-69,1.54200311698756e-122,0.981814078055098,0.592,0.189,3.04900276321951e-118,6.06730127248737e-74,3.08400623397513e-122,"Chir01Ox-b27110.2"
"Chir02Ox-b06460.2",1.75045520328674e-50,1.21495925361686,0.776,0.401,3.46117507345888e-46,2.99876960249076e-121,1.29918192095116,0.785,0.402,5.92946713500498e-117,1.75045520328674e-50,5.99753920498157e-121,"Chir02Ox-b06460.2"
"Chir03Ox-b12090.2",9.47672915189097e-41,1.14971353940517,0.612,0.263,1.8738336552034e-36,5.83498554949863e-119,1.0993028256946,0.678,0.26,1.15375169270236e-114,9.47672915189097e-41,1.16699710989976e-118,"Chir03Ox-b12090.2"
"Chir04Ox-b16010.2",1.12264345555277e-84,3.12309132992237,0.765,0.256,2.2198029046645e-80,1.08604649164243e-118,2.07335789386111,0.562,0.16,2.14743972792458e-114,1.12264345555277e-84,2.17209298328484e-118,"Chir04Ox-b16010.2"
"Chir01Ox-b33620.2",7.66573880388445e-42,0.993981166223944,0.678,0.281,1.51574653369207e-37,3.24435810904931e-118,1.17137635935242,0.762,0.303,6.4150692890232e-114,7.66573880388445e-42,6.48871621809855e-118,"Chir01Ox-b33620.2"
"Chir03Ox-b32690.2",4.39882040110344e-62,1.50334984594365,0.863,0.524,8.69778757910183e-58,3.94315685525174e-112,1.34965464159298,0.869,0.567,7.79680404988926e-108,4.39882040110344e-62,7.88631371050351e-112,"Chir03Ox-b32690.2"
"Chir05Ox-b15100.2",1.16421027144966e-57,1.02273875001583,0.82,0.418,2.30199296973741e-53,2.4678022959257e-111,1.03455045979015,0.822,0.478,4.8795854797339e-107,1.16421027144966e-57,4.93560459185148e-111,"Chir05Ox-b15100.2"
"Chir03Ox-b15700.2",1.22252421385192e-67,1.22213766015667,0.557,0.128,2.41729712804941e-63,3.36049893621299e-110,0.772885182907697,0.614,0.182,6.64471454657394e-106,1.22252421385192e-67,6.72099787242589e-110,"Chir03Ox-b15700.2"
"Chir08Ox-b28310.2",6.3494924979751e-52,0.86293955656406,0.536,0.166,1.25548515162462e-47,4.53895354141886e-109,1.00622992304704,0.545,0.176,8.97487283744752e-105,6.3494924979751e-52,9.07790708283785e-109,"Chir08Ox-b28310.2"
"Chir07Ox-b17140.2",3.20797787850367e-70,1.38677659088685,0.661,0.2,6.34313465916532e-66,1.52916988168865e-108,1.17425088166859,0.572,0.183,3.02362760706296e-104,3.20797787850367e-70,3.05833976337733e-108,"Chir07Ox-b17140.2"
"Chir06Ox-b24600.2",4.14709557072566e-45,1.08551220140026,0.792,0.426,8.20005207199585e-41,8.49958481277228e-108,1.09054167519658,0.814,0.421,1.68062290502946e-103,4.14709557072566e-45,1.69991696255446e-107,"Chir06Ox-b24600.2"
"Chir01Ox-b19320.2",6.84967661734143e-67,1.16024995980912,0.918,0.541,1.35438655754692e-62,3.40754538773979e-107,0.950618141259767,0.876,0.565,6.73773949517788e-103,6.84967661734143e-67,6.81509077547967e-107,"Chir01Ox-b19320.2"
"Chir05Ox-b02990.2",5.64502556570421e-45,0.607022303369242,0.41,0.104,1.11619090510669e-40,3.09394510970405e-105,0.633958440781475,0.475,0.13,6.11765766541781e-101,5.64502556570421e-45,6.18789021940813e-105,"Chir05Ox-b02990.2"
"Chir04Ox-b00170.2",3.23180969434368e-74,0.899740933498909,0.612,0.15,6.39025730862576e-70,1.09399386051059e-103,1.03811501414231,0.592,0.199,2.16315406038759e-99,3.23180969434368e-74,2.18798772102122e-103,"Chir04Ox-b00170.2"
"Chir07Ox-b35310.2",2.4173703135234e-41,1.45500568162638,0.776,0.446,4.77986632092983e-37,5.84493766889771e-102,1.54064315937159,0.8,0.447,1.15571952527114e-97,2.4173703135234e-41,1.16898753377954e-101,"Chir07Ox-b35310.2"
"Chir04Ox-b10110.2",3.58831132260439e-48,0.99635291072513,0.694,0.317,7.09516797818565e-44,1.3991170182131e-100,1.07422305921374,0.718,0.37,2.76647408011276e-96,3.58831132260439e-48,2.79823403642623e-100,"Chir04Ox-b10110.2"
"Chir04Ox-b06260.2",4.45789754113752e-60,0.750942642527137,0.508,0.136,8.81460080809123e-56,2.74018523257884e-100,0.648020604200496,0.483,0.15,5.41816826037814e-96,4.45789754113752e-60,5.48037046515771e-100,"Chir04Ox-b06260.2"
"Chir03Ox-b31530.2",1.43676416814943e-36,0.526661569327073,0.459,0.152,2.84091378968186e-32,3.50625900081985e-99,0.554568420677561,0.505,0.156,6.93292592232109e-95,1.43676416814943e-36,7.01251800163979e-99,"Chir03Ox-b31530.2"
"Chir01Ox-b04960.2",1.68423431898273e-36,1.07375614671504,0.71,0.378,3.33023651892454e-32,1.38901810415858e-97,1.28881447621174,0.757,0.405,2.74650549735277e-93,1.68423431898273e-36,2.77803620831719e-97,"Chir01Ox-b04960.2"
"Chir08Ox-b22870.2",3.55989614899454e-60,0.919265520272735,0.727,0.28,7.03898265540691e-56,1.56285052481646e-97,0.82759392278864,0.634,0.252,3.09022434271959e-93,3.55989614899454e-60,3.12570104963292e-97,"Chir08Ox-b22870.2"
"Chir01Ox-b26450.2",1.79653127404601e-49,0.595098106519833,0.601,0.206,3.55228128817118e-45,2.46382810054337e-95,0.648494359478103,0.614,0.242,4.8717273032044e-91,1.79653127404601e-49,4.9276562010868e-95,"Chir01Ox-b26450.2"
"Chir04Ox-b10500.2",1.21969659129568e-55,1.64915719273511,0.863,0.545,2.41170606996894e-51,5.95331433393071e-94,1.37682885376577,0.807,0.505,1.17714884324812e-89,1.21969659129568e-55,1.19066286678614e-93,"Chir04Ox-b10500.2"
"Chir02Ox-b02980.2",5.88391317241922e-44,2.30618495625602,0.492,0.144,1.16342615158245e-39,8.50353270952963e-93,2.5061521569529,0.582,0.208,1.68140352265529e-88,5.88391317241922e-44,1.70070654190594e-92,"Chir02Ox-b02980.2"
"Chir04Ox-b17280.2",2.52596749688054e-48,0.902815749984318,0.88,0.483,4.9945955315819e-44,7.86654613392819e-92,0.856116068523285,0.884,0.539,1.55545216706162e-87,2.52596749688054e-48,1.57330922678564e-91,"Chir04Ox-b17280.2"
"Chir05Ox-b19890.2",1.36714562839801e-69,0.556312547667999,0.475,0.099,2.70325705103138e-65,8.38995806388042e-92,0.50367306792946,0.45,0.13,1.65894640797108e-87,1.36714562839801e-69,1.67799161277608e-91,"Chir05Ox-b19890.2"
"Chir01Ox-b09350.2",5.54754523534149e-38,0.873372105796284,0.645,0.319,1.09691611938407e-33,1.13311300050375e-91,0.831475193583326,0.649,0.303,2.24050433589606e-87,5.54754523534149e-38,2.26622600100753e-91,"Chir01Ox-b09350.2"
"Chir01Ox-b22760.2",7.59272575961375e-60,0.94541833870015,0.645,0.209,1.50130966444843e-55,3.63174012863049e-91,0.804810903021958,0.592,0.231,7.18103975634107e-87,7.59272575961375e-60,7.26348025726106e-91,"Chir01Ox-b22760.2"
"Chir03Ox-b12440.2",5.65618648321893e-45,0.623306391928712,0.59,0.223,1.11839775332688e-40,5.71010809015772e-91,0.618987549800758,0.574,0.224,1.12905967266689e-86,5.65618648321893e-45,1.14202161803155e-90,"Chir03Ox-b12440.2"
"Chir05Ox-b08940.2",9.91116253015524e-45,0.672904285428455,0.536,0.185,1.9597341670876e-40,1.16788895791283e-87,0.795709776494288,0.646,0.297,2.30926683648103e-83,9.91116253015524e-45,2.33577791582566e-87,"Chir05Ox-b08940.2"
"Chir01Ox-b09120.2",3.69391702873973e-44,0.724072431497995,0.552,0.196,7.30398214092706e-40,1.17247342962548e-85,0.652194741204997,0.547,0.212,2.31833171239845e-81,3.69391702873973e-44,2.34494685925094e-85,"Chir01Ox-b09120.2"
"Chir07Ox-b21290.2",2.8671857953587e-42,0.861556522205833,0.803,0.467,5.66928647316275e-38,1.45940039247122e-84,0.841991082664412,0.802,0.494,2.88567239603335e-80,2.8671857953587e-42,2.91880078494243e-84,"Chir07Ox-b21290.2"
"Chir04Ox-b10440.2",1.22172983995929e-31,1.14127618738018,0.869,0.534,2.4157264125515e-27,1.38849873106752e-82,1.32151231686474,0.879,0.568,2.74547854093982e-78,1.22172983995929e-31,2.77699746213506e-82,"Chir04Ox-b10440.2"
"Chir08Ox-b28190.2",5.90100620741329e-45,0.762990923840493,0.765,0.398,1.16680595739183e-40,8.21543524283408e-82,0.853077113993589,0.748,0.434,1.62443801056558e-77,5.90100620741329e-45,1.64308704856684e-81,"Chir08Ox-b28190.2"
"Chir06Ox-b12130.2",2.5661041756461e-53,0.853456701134377,0.65,0.244,5.07395778650503e-49,4.11215676212632e-78,0.642320728854626,0.619,0.284,8.13096756575238e-74,2.5661041756461e-53,8.22431352425256e-78,"Chir06Ox-b12130.2"
"Chir03Ox-b09390.2",9.70209115658014e-47,0.783804493602431,0.623,0.236,1.91839448439059e-42,2.32920178266495e-74,0.79033747980151,0.579,0.255,4.60553068486341e-70,9.70209115658014e-47,4.65840356532996e-74,"Chir03Ox-b09390.2"
"Chir01Ox-b39640.2",1.70631067181415e-51,1.09682906319385,0.858,0.483,3.37388809137813e-47,3.47719907244258e-72,0.750254039510422,0.807,0.499,6.87546572594071e-68,1.70631067181415e-51,6.95439814488522e-72,"Chir01Ox-b39640.2"
"Chir08Ox-b22560.2",1.7743442818299e-36,0.702349103476533,0.65,0.324,3.50841094846227e-32,1.24853818066352e-69,0.635597854062108,0.658,0.354,2.46873454462598e-65,1.7743442818299e-36,2.49707636132702e-69,"Chir08Ox-b22560.2"
"Chir05Ox-b26210.2",3.90375002309545e-45,0.927418283210488,0.689,0.322,7.71888492066663e-41,1.66044025913589e-63,0.750526970516377,0.661,0.358,3.2831885243894e-59,3.90375002309545e-45,3.32088051827181e-63,"Chir05Ox-b26210.2"
"Chir04Ox-b08240.2",5.62144420138362e-30,0.859756044643356,0.907,0.603,1.11152816193958e-25,2.00596755151959e-63,0.677103596301212,0.928,0.595,3.96639963961968e-59,5.62144420138362e-30,4.01193510303919e-63,"Chir04Ox-b08240.2"
"Chir07Ox-b27880.2",7.48695171741296e-35,0.571721782445998,0.59,0.234,1.48039496308406e-30,2.05063503335482e-63,0.503979861256109,0.527,0.217,4.05472065145249e-59,7.48695171741296e-35,4.10127006670966e-63,"Chir07Ox-b27880.2"
"Chir05Ox-b22010.2",6.51617520082638e-60,1.48098465975869,0.568,0.157,1.2884433224594e-55,3.12807973049984e-62,1.13613266724166,0.488,0.186,6.18515205111733e-58,6.51617520082638e-60,6.25615946099972e-62,"Chir05Ox-b22010.2"
